movie_slug,movie_title,year,genre,directors,cast_source,billing_position,actor_name,actor_slug
רווקה_פלוס,רווקה פלוס,2012,"דרמה, קומדיה","[{""name"": ""דובר קוסשווילי"", ""slug"": null}]",list_table,1,מוטי גלעדי,מוטי_גלעדי
רווקה_פלוס,רווקה פלוס,2012,"דרמה, קומדיה","[{""name"": ""דובר קוסשווילי"", ""slug"": null}]",list_table,2,מיקי לאון,מיקי_לאון
רווקה_פלוס,רווקה פלוס,2012,"דרמה, קומדיה","[{""name"": ""דובר קוסשווילי"", ""slug"": null}]",list_table,3,יעל טוקר,יעל_טוקר
המשגיחים,המשגיחים,2012,דרמה,"[{""name"": ""מני יעיש"", ""slug"": ""מני_יעיש""}]",list_table,0,רועי אסף,רועי_אסף
המשגיחים,המשגיחים,2012,דרמה,"[{""name"": ""מני יעיש"", ""slug"": ""מני_יעיש""}]",list_table,1,רותם זיסמן-כהן,רותם_זיסמן-כהן
המשגיחים,המשגיחים,2012,דרמה,"[{""name"": ""מני יעיש"", ""slug"": ""מני_יעיש""}]",list_table,2,גל פרידמן,גל_פרידמן_(שחקן)
ריח_פועלים,ריח פועלים,2012,דרמה,"[{""name"": ""גודיס שניידר"", ""slug"": null}, {""name"": ""איילת ורשל"", ""slug"": null}]",list_table,0,ריקי בליך,ריקי_בליך
ריח_פועלים,ריח פועלים,2012,דרמה,"[{""name"": ""גודיס שניידר"", ""slug"": null}, {""name"": ""איילת ורשל"", ""slug"": null}]",list_table,1,שלומי שבן,שלומי_שבן
ריח_פועלים,ריח פועלים,2012,דרמה,"[{""name"": ""גודיס שניידר"", ""slug"": null}, {""name"": ""איילת ורשל"", ""slug"": null}]",list_table,2,אושרי סהר,אושרי_סהר
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,0,אברהם שלום,אברהם_שלום
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,1,יעקב פרי,יעקב_פרי
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,2,כרמי גילון,כרמי_גילון
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,3,עמי אילון,עמי_אילון
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,4,אבי דיכטר,אבי_דיכטר
שומרי_הסף,שומרי הסף,2012,תיעודי,"[{""name"": ""דרור מורה"", ""slug"": null}]",list_table,5,יובל דיסקין,יובל_דיסקין
השקר_הגדול,השקר הגדול,2012,דרמה,"[{""name"": ""ימין מסיקה"", ""slug"": ""ימין_מסיקה""}]",list_table,0,אבי סויסה,
השקר_הגדול,השקר הגדול,2012,דרמה,"[{""name"": ""ימין מסיקה"", ""slug"": ""ימין_מסיקה""}]",list_table,1,בבר יוקו,בבר_יוקו
השקר_הגדול,השקר הגדול,2012,דרמה,"[{""name"": ""ימין מסיקה"", ""slug"": ""ימין_מסיקה""}]",list_table,2,דני חדד,
בלדה_לאביב_הבוכה,בלדה לאביב הבוכה,2012,דרמה,"[{""name"": ""בני תורתי"", ""slug"": null}]",list_table,0,דודו טסה,דודו_טסה
בלדה_לאביב_הבוכה,בלדה לאביב הבוכה,2012,דרמה,"[{""name"": ""בני תורתי"", ""slug"": null}]",list_table,1,אדר גולד,אדר_גולד
בלדה_לאביב_הבוכה,בלדה לאביב הבוכה,2012,דרמה,"[{""name"": ""בני תורתי"", ""slug"": null}]",list_table,2,מארק אליהו,מארק_אליהו
בלדה_לאביב_הבוכה,בלדה לאביב הבוכה,2012,דרמה,"[{""name"": ""בני תורתי"", ""slug"": null}]",list_table,3,ניר לוי,ניר_לוי
בלדה_לאביב_הבוכה,בלדה לאביב הבוכה,2012,דרמה,"[{""name"": ""בני תורתי"", ""slug"": null}]",list_table,4,אורי גבריאל,אורי_גבריאל
החיים_בינתיים,החיים בינתיים,2013,דרמה,"[{""name"": ""ענר פרמינגר"", ""slug"": ""ענר_פרמינגר""}]",list_table,0,חגית דסברג,חגית_דסברג
החיים_בינתיים,החיים בינתיים,2013,דרמה,"[{""name"": ""ענר פרמינגר"", ""slug"": ""ענר_פרמינגר""}]",list_table,1,אייל נחמיאס,אייל_נחמיאס
רימון_הזהב,רימון הזהב,2013,דרמה,"[{""name"": ""דן תורג'מן"", ""slug"": null}]",list_table,0,אופיר נהרי,אופיר_נהרי
רימון_הזהב,רימון הזהב,2013,דרמה,"[{""name"": ""דן תורג'מן"", ""slug"": null}]",list_table,1,גלית גיאת,גלית_גיאת
רימון_הזהב,רימון הזהב,2013,דרמה,"[{""name"": ""דן תורג'מן"", ""slug"": null}]",list_table,2,מתי סרי,מתי_סרי
בית_לחם_(סרט),בית לחם,2013,"פעולה, דרמה","[{""name"": ""יובל אדלר"", ""slug"": null}]",list_table,0,צחי הלוי,צחי_הלוי
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,0,עפר שכטר,עפר_שכטר
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,1,ענת וקסמן,ענת_וקסמן
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,2,דאנה איבגי,דאנה_איבגי
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,3,יעל בר זוהר,יעל_בר_זוהר
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,4,קרן ברגר,קרן_ברגר
"בננות_(סרט,_2013)",בננות,2013,קומדיה,"[{""name"": ""איתן פוקס"", ""slug"": null}]",list_table,5,אפרת דור,אפרת_דור
__title__:גולם__2013,גולם,2013,דרמה,"[{""name"": ""אדם דויטש"", ""slug"": null}]",list_table,0,אלינור קלוגר,
__title__:גולם__2013,גולם,2013,דרמה,"[{""name"": ""אדם דויטש"", ""slug"": null}]",list_table,1,יובל ינאי,יובל_ינאי
__title__:גולם__2013,גולם,2013,דרמה,"[{""name"": ""אדם דויטש"", ""slug"": null}]",list_table,2,שרון פרידמן,
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,0,לירון לב,לירון_לב
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,1,שירי גדני,שירי_גדני
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,2,עידו מוסרי,עידו_מוסרי
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,3,עמי סמולרצ'יק,עמי_סמולרצ'יק
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,4,אילן גנני,אילן_גנני
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,5,קובי פרג',קובי_פרג'
המסע_לכוכב_המינימיקים,המסע לכוכב המינימיקים,2013,"מדע בדיוני, אנימציה","[{""name"": ""שי כרמלי"", ""slug"": null}]",list_table,6,חנה לסלאו,חנה_לסלאו
הנוער,הנוער,2013,דרמה,"[{""name"": ""תום שובל"", ""slug"": null}]",list_table,0,דוד קוניו,דוד_קוניו
הנוער,הנוער,2013,דרמה,"[{""name"": ""תום שובל"", ""slug"": null}]",list_table,1,איתן קוניו,
הנוער,הנוער,2013,דרמה,"[{""name"": ""תום שובל"", ""slug"": null}]",list_table,2,משה איבגי,משה_איבגי
הנוער,הנוער,2013,דרמה,"[{""name"": ""תום שובל"", ""slug"": null}]",list_table,3,גיטה אמלי,
יללת_הזאבים,יללת הזאבים,2013,הרפתקאות,"[{""name"": ""משה אלפרט"", ""slug"": null}]",list_table,0,שמיל בן ארי,שמיל_בן_ארי
כידון_(סרט),כידון,2013,"קומדיה, פעולה","[{""name"": ""עמנואל נקש"", ""slug"": null}]",list_table,0,בר רפאלי,בר_רפאלי
כידון_(סרט),כידון,2013,"קומדיה, פעולה","[{""name"": ""עמנואל נקש"", ""slug"": null}]",list_table,1,שי אביבי,שי_אביבי
כידון_(סרט),כידון,2013,"קומדיה, פעולה","[{""name"": ""עמנואל נקש"", ""slug"": null}]",list_table,2,ריימונד אמסלם,ריימונד_אמסלם
כידון_(סרט),כידון,2013,"קומדיה, פעולה","[{""name"": ""עמנואל נקש"", ""slug"": null}]",list_table,3,ששון גבאי,ששון_גבאי
כידון_(סרט),כידון,2013,"קומדיה, פעולה","[{""name"": ""עמנואל נקש"", ""slug"": null}]",list_table,4,שרדי ג'בארין,שרדי_ג'בארין
__title__:להישאר בחיים (זייתון)__2013,להישאר בחיים (זייתון),2013,דרמת מלחמה,"[{""name"": ""ערן ריקליס"", ""slug"": ""ערן_ריקליס""}]",list_table,0,סטיבן דורף,סטיבן_דורף
__title__:להישאר בחיים (זייתון)__2013,להישאר בחיים (זייתון),2013,דרמת מלחמה,"[{""name"": ""ערן ריקליס"", ""slug"": ""ערן_ריקליס""}]",list_table,1,עבדאללה עקל,עבדאללה_עקל
__title__:להישאר בחיים (זייתון)__2013,להישאר בחיים (זייתון),2013,דרמת מלחמה,"[{""name"": ""ערן ריקליס"", ""slug"": ""ערן_ריקליס""}]",list_table,2,לואי נופי,לואי_נופי
לצוד_פילים,לצוד פילים,2013,קומדיית פשע,"[{""name"": ""רשף לוי"", ""slug"": null}]",list_table,0,פטריק סטיוארט,פטריק_סטיוארט
לצוד_פילים,לצוד פילים,2013,קומדיית פשע,"[{""name"": ""רשף לוי"", ""slug"": null}]",list_table,1,ששון גבאי,ששון_גבאי
לצוד_פילים,לצוד פילים,2013,קומדיית פשע,"[{""name"": ""רשף לוי"", ""slug"": null}]",list_table,2,מוני מושונוב,מוני_מושונוב
לצוד_פילים,לצוד פילים,2013,קומדיית פשע,"[{""name"": ""רשף לוי"", ""slug"": null}]",list_table,3,משה איבגי,משה_איבגי
לצוד_פילים,לצוד פילים,2013,קומדיית פשע,"[{""name"": ""רשף לוי"", ""slug"": null}]",list_table,4,יעל אבקסיס,יעל_אבקסיס
מי_מפחד_מהזאב_הרע_(סרט),מי מפחד מהזאב הרע,2013,אימה,"[{""name"": ""נבות פפושדו"", ""slug"": null}, {""name"": ""אהרון קשלס"", ""slug"": null}]",list_table,0,צחי גראד,צחי_גראד
מי_מפחד_מהזאב_הרע_(סרט),מי מפחד מהזאב הרע,2013,אימה,"[{""name"": ""נבות פפושדו"", ""slug"": null}, {""name"": ""אהרון קשלס"", ""slug"": null}]",list_table,1,ליאור אשכנזי,ליאור_אשכנזי
מי_מפחד_מהזאב_הרע_(סרט),מי מפחד מהזאב הרע,2013,אימה,"[{""name"": ""נבות פפושדו"", ""slug"": null}, {""name"": ""אהרון קשלס"", ""slug"": null}]",list_table,2,רותם קינן,רותם_קינן
מי_מפחד_מהזאב_הרע_(סרט),מי מפחד מהזאב הרע,2013,אימה,"[{""name"": ""נבות פפושדו"", ""slug"": null}, {""name"": ""אהרון קשלס"", ""slug"": null}]",list_table,3,דב גליקמן,דב_גליקמן
מי_מפחד_מהזאב_הרע_(סרט),מי מפחד מהזאב הרע,2013,אימה,"[{""name"": ""נבות פפושדו"", ""slug"": null}, {""name"": ""אהרון קשלס"", ""slug"": null}]",list_table,4,מנשה נוי,מנשה_נוי
פלאות,פלאות,2013,,"[{""name"": ""אבי נשר"", ""slug"": null}]",list_table,0,יובל שרף,יובל_שרף
פלאות,פלאות,2013,,"[{""name"": ""אבי נשר"", ""slug"": null}]",list_table,1,אורי חזקיה,אורי_חזקיה
פלאות,פלאות,2013,,"[{""name"": ""אבי נשר"", ""slug"": null}]",list_table,2,יהודה לוי,יהודה_לוי_(שחקן)
פלאות,פלאות,2013,,"[{""name"": ""אבי נשר"", ""slug"": null}]",list_table,3,אדיר מילר,אדיר_מילר
פלאות,פלאות,2013,,"[{""name"": ""אבי נשר"", ""slug"": null}]",list_table,4,אפרת גוש,אפרת_גוש
__title__:פנתר לבן__2013,פנתר לבן,2013,דרמת היאבקות,"[{""name"": ""דני רייספלד"", ""slug"": null}]",list_table,0,זאב רווח,זאב_רווח
__title__:פנתר לבן__2013,פנתר לבן,2013,דרמת היאבקות,"[{""name"": ""דני רייספלד"", ""slug"": null}]",list_table,1,מיטל גל סויסה,מיטל_גל_סויסה
__title__:פנתר לבן__2013,פנתר לבן,2013,דרמת היאבקות,"[{""name"": ""דני רייספלד"", ""slug"": null}]",list_table,2,יבגני אורלוב,
__title__:פנתר לבן__2013,פנתר לבן,2013,דרמת היאבקות,"[{""name"": ""דני רייספלד"", ""slug"": null}]",list_table,3,נטשה מנור,נטשה_מנור
פרדייס_קרוז,פרדייס קרוז,2013,,"[{""name"": ""מתן גוגנהיים"", ""slug"": null}]",list_table,0,עוז זהבי,עוז_זהבי
פרדייס_קרוז,פרדייס קרוז,2013,,"[{""name"": ""מתן גוגנהיים"", ""slug"": null}]",list_table,1,גיל דסיאנו ביטון,גיל_דסיאנו_ביטון
פרדייס_קרוז,פרדייס קרוז,2013,,"[{""name"": ""מתן גוגנהיים"", ""slug"": null}]",list_table,2,ג'וני ערביד,ג'וני_ערביד
פרדייס_קרוז,פרדייס קרוז,2013,,"[{""name"": ""מתן גוגנהיים"", ""slug"": null}]",list_table,3,אלי אלטוניו,אלי_אלטוניו
שבלולים_בגשם,שבלולים בגשם,2013,,"[{""name"": ""יריב מוזר"", ""slug"": null}]",list_table,0,מורן רוזנבלט,מורן_רוזנבלט
שבלולים_בגשם,שבלולים בגשם,2013,,"[{""name"": ""יריב מוזר"", ""slug"": null}]",list_table,1,אורי יניב,אורי_יניב
שבלולים_בגשם,שבלולים בגשם,2013,,"[{""name"": ""יריב מוזר"", ""slug"": null}]",list_table,2,יהודה נהרי,יהודה_נהרי
שש_פעמים,שש פעמים,2013,דרמת נעורים,"[{""name"": ""יונתן גורפינקל"", ""slug"": ""יונתן_גורפינקל""}]",list_table,0,סיון לוי,סיון_לוי
שש_פעמים,שש פעמים,2013,דרמת נעורים,"[{""name"": ""יונתן גורפינקל"", ""slug"": ""יונתן_גורפינקל""}]",list_table,1,רועי ניק,רועי_ניק
שש_פעמים,שש פעמים,2013,דרמת נעורים,"[{""name"": ""יונתן גורפינקל"", ""slug"": ""יונתן_גורפינקל""}]",list_table,2,אביתר מור,
שש_פעמים,שש פעמים,2013,דרמת נעורים,"[{""name"": ""יונתן גורפינקל"", ""slug"": ""יונתן_גורפינקל""}]",list_table,3,אסף הרץ,אסף_הרץ
לוויה_בצהריים,לוויה בצהריים,2013,,"[{""name"": ""אדם סנדרסון"", ""slug"": null}]",list_table,0,הילה וידור,הילה_וידור
לוויה_בצהריים,לוויה בצהריים,2013,,"[{""name"": ""אדם סנדרסון"", ""slug"": null}]",list_table,1,יובל ינאי,יובל_ינאי
לוויה_בצהריים,לוויה בצהריים,2013,,"[{""name"": ""אדם סנדרסון"", ""slug"": null}]",list_table,2,מירב גרובר,מירב_גרובר
ההיא_שחוזרת_הביתה,ההיא שחוזרת הביתה,2014,דרמה,"[{""name"": ""מיה דרייפוס"", ""slug"": null}]",list_table,0,טלי שרון,טלי_שרון
ההיא_שחוזרת_הביתה,ההיא שחוזרת הביתה,2014,דרמה,"[{""name"": ""מיה דרייפוס"", ""slug"": null}]",list_table,1,אלון אבוטבול,אלון_אבוטבול
ההיא_שחוזרת_הביתה,ההיא שחוזרת הביתה,2014,דרמה,"[{""name"": ""מיה דרייפוס"", ""slug"": null}]",list_table,2,לאורה ריבלין,לאורה_ריבלין
הבן_של_אלוהים,הבן של אלוהים,2014,דרמה,"[{""name"": ""ארז תדמור"", ""slug"": ""ארז_תדמור_(במאי_קולנוע)""}, {""name"": ""גיא נתיב"", ""slug"": null}]",list_table,0,מכרם ח'ורי,מכרם_ח'ורי
הבן_של_אלוהים,הבן של אלוהים,2014,דרמה,"[{""name"": ""ארז תדמור"", ""slug"": ""ארז_תדמור_(במאי_קולנוע)""}, {""name"": ""גיא נתיב"", ""slug"": null}]",list_table,1,זהר שטראוס,זהר_שטראוס
הבן_של_אלוהים,הבן של אלוהים,2014,דרמה,"[{""name"": ""ארז תדמור"", ""slug"": ""ארז_תדמור_(במאי_קולנוע)""}, {""name"": ""גיא נתיב"", ""slug"": null}]",list_table,2,הילה וידור,הילה_וידור
הבן_של_אלוהים,הבן של אלוהים,2014,דרמה,"[{""name"": ""ארז תדמור"", ""slug"": ""ארז_תדמור_(במאי_קולנוע)""}, {""name"": ""גיא נתיב"", ""slug"": null}]",list_table,3,אופירה רחמים,אופירה_רחמים
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,0,דניאל גד,דניאל_גד
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,1,יסמין עיון,יסמין_עיון
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,2,תאופיק ברהום,תאופיק_ברהום
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,3,יגאל נאור,יגאל_נאור
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,4,אורי גבריאל,אורי_גבריאל
מפריח_היונים_(סרט),מפריח היונים,2014,דרמה,"[{""name"": ""ניסים דיין"", ""slug"": ""ניסים_דיין""}]",list_table,5,קובי פרג',קובי_פרג'
הורה_79,הורה 79,2014,"דרמה, מוזיקלי","[{""name"": ""אלי כהן"", ""slug"": ""אלי_כהן_(במאי)""}]",list_table,0,גילה אלמגור,גילה_אלמגור
הורה_79,הורה 79,2014,"דרמה, מוזיקלי","[{""name"": ""אלי כהן"", ""slug"": ""אלי_כהן_(במאי)""}]",list_table,1,נתן דטנר,נתן_דטנר
הורה_79,הורה 79,2014,"דרמה, מוזיקלי","[{""name"": ""אלי כהן"", ""slug"": ""אלי_כהן_(במאי)""}]",list_table,2,יוסי גרבר,יוסי_גרבר
מעל_הגבעה,מעל הגבעה,2014,,"[{""name"": ""רפאל נג'ארי"", ""slug"": null}]",list_table,0,אורי פפר,אורי_פפר
מעל_הגבעה,מעל הגבעה,2014,,"[{""name"": ""רפאל נג'ארי"", ""slug"": null}]",list_table,1,מוני מושונוב,מוני_מושונוב
מעל_הגבעה,מעל הגבעה,2014,,"[{""name"": ""רפאל נג'ארי"", ""slug"": null}]",list_table,2,מיה דגן,מיה_דגן
מעל_הגבעה,מעל הגבעה,2014,,"[{""name"": ""רפאל נג'ארי"", ""slug"": null}]",list_table,3,מיכאלה עשת,מיכאלה_עשת
מקום_בגן_עדן,מקום בגן עדן,2014,,"[{""name"": ""יוסי מדמוני"", ""slug"": null}]",list_table,0,מיכאל אלוני,מיכאל_אלוני
מקום_בגן_עדן,מקום בגן עדן,2014,,"[{""name"": ""יוסי מדמוני"", ""slug"": null}]",list_table,1,רותם זיסמן-כהן,רותם_זיסמן-כהן
מקום_בגן_עדן,מקום בגן עדן,2014,,"[{""name"": ""יוסי מדמוני"", ""slug"": null}]",list_table,2,אלון אבוטבול,אלון_אבוטבול
אנשים_כתומים,אנשים כתומים,2014,קומדיה,"[{""name"": ""חנה אזולאי-הספרי"", ""slug"": null}]",list_table,0,חנה אזולאי-הספרי,חנה_אזולאי-הספרי
אנשים_כתומים,אנשים כתומים,2014,קומדיה,"[{""name"": ""חנה אזולאי-הספרי"", ""slug"": null}]",list_table,1,אסתי ירושלמי,אסתי_ירושלמי
אנשים_כתומים,אנשים כתומים,2014,קומדיה,"[{""name"": ""חנה אזולאי-הספרי"", ""slug"": null}]",list_table,2,מיטל גל סויסה,מיטל_גל_סויסה
אנשים_כתומים,אנשים כתומים,2014,קומדיה,"[{""name"": ""חנה אזולאי-הספרי"", ""slug"": null}]",list_table,3,ריטה שוקרון,ריטה_שוקרון
אפס_ביחסי_אנוש,אפס ביחסי אנוש,2014,קומדיה,"[{""name"": ""טליה לביא"", ""slug"": null}]",list_table,0,דאנה איבגי,דאנה_איבגי
אפס_ביחסי_אנוש,אפס ביחסי אנוש,2014,קומדיה,"[{""name"": ""טליה לביא"", ""slug"": null}]",list_table,1,נלי תגר,נלי_תגר
אפס_ביחסי_אנוש,אפס ביחסי אנוש,2014,קומדיה,"[{""name"": ""טליה לביא"", ""slug"": null}]",list_table,2,שני קליין,שני_קליין
אפס_ביחסי_אנוש,אפס ביחסי אנוש,2014,קומדיה,"[{""name"": ""טליה לביא"", ""slug"": null}]",list_table,3,יובל סגל,יובל_סגל_(1971)
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,0,יהורם גאון,יהורם_גאון
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,1,צופית גרנט,צופית_גרנט
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,2,ברוך ברנר,ברוך_ברנר
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,3,דניאלה קרטס,דניאלה_קרטס
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,4,יוסי מרשק,יוסי_מרשק
מבצע_חמניה,מבצע חמניה,2014,דרמה,"[{""name"": ""אברהם קושניר"", ""slug"": null}]",list_table,5,עמנואל הלפרין,עמנואל_הלפרין
גאליס_–_המסע_לאסטרה,גאליס – המסע לאסטרה,2014,הרפתקאות,"[{""name"": ""יובל שפרמן"", ""slug"": ""יובל_שפרמן""}]",list_table,0,תובל שפיר,תובל_שפיר
גאליס_–_המסע_לאסטרה,גאליס – המסע לאסטרה,2014,הרפתקאות,"[{""name"": ""יובל שפרמן"", ""slug"": ""יובל_שפרמן""}]",list_table,1,אליאנה תדהר,אליאנה_תדהר
גאליס_–_המסע_לאסטרה,גאליס – המסע לאסטרה,2014,הרפתקאות,"[{""name"": ""יובל שפרמן"", ""slug"": ""יובל_שפרמן""}]",list_table,2,שירן סנדל,שירן_סנדל
גאליס_–_המסע_לאסטרה,גאליס – המסע לאסטרה,2014,הרפתקאות,"[{""name"": ""יובל שפרמן"", ""slug"": ""יובל_שפרמן""}]",list_table,3,נוה צור,נוה_צור
גאליס_–_המסע_לאסטרה,גאליס – המסע לאסטרה,2014,הרפתקאות,"[{""name"": ""יובל שפרמן"", ""slug"": ""יובל_שפרמן""}]",list_table,4,דניאל מורשת,דניאל_מורשת
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,0,סימון אבקריאן,סימון_אבקריאן
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,1,אוולין הגואל,אוולין_הגואל
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,2,אלברט אילוז,אלברט_אילוז
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,3,מנשה נוי,מנשה_נוי
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,4,ששון גבאי,ששון_גבאי
גט_-_המשפט_של_ויויאן_אמסלם,גט - המשפט של ויויאן אמסלם,2014,דרמה,"[{""name"": ""שלומי אלקבץ"", ""slug"": null}, {""name"": ""רונית אלקבץ"", ""slug"": null}]",list_table,5,רונית אלקבץ,
האם_זה_אתה?,האם זה אתה?,2014,,"[{""name"": ""דני מנקין"", ""slug"": null}]",list_table,0,אלון אבוטבול,אלון_אבוטבול
האם_זה_אתה?,האם זה אתה?,2014,,"[{""name"": ""דני מנקין"", ""slug"": null}]",list_table,1,רני בלייר,רני_בלייר
הרחק_מהיעדרו_(סרט),הרחק מהיעדרו,2014,,"[{""name"": ""קרן ידעיה"", ""slug"": null}]",list_table,0,צחי גראד,צחי_גראד
הרחק_מהיעדרו_(סרט),הרחק מהיעדרו,2014,,"[{""name"": ""קרן ידעיה"", ""slug"": null}]",list_table,1,מעיין תורג'מן,
הרחק_מהיעדרו_(סרט),הרחק מהיעדרו,2014,,"[{""name"": ""קרן ידעיה"", ""slug"": null}]",list_table,2,יעל אבקסיס,יעל_אבקסיס
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,0,שלמה בראבא,שלמה_בראבא
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,1,איתי טיראן,איתי_טיראן
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,2,רומי אבולעפיה,רומי_אבולעפיה
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,3,מלי לוי גרשון,מלי_לוי_גרשון
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,4,רותם זיסמן כהן,רותם_זיסמן_כהן
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,5,עידית טפרסון,עידית_טפרסון
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,6,יוסף סוויד,יוסף_סוויד
זינוק_בעלייה,זינוק בעלייה,2014,קומדיה רומנטית,"[{""name"": ""אורן שטרן"", ""slug"": null}]",list_table,7,יוסי מרשק,יוסי_מרשק
אילוף_הגוררת,אילוף הגוררת,2014,תיעודי,"[{""name"": ""ריקי שלח"", ""slug"": ""ריקי_שלח""}]",list_table,0,אילנית לוי,אילנית_לוי
אילוף_הגוררת,אילוף הגוררת,2014,תיעודי,"[{""name"": ""ריקי שלח"", ""slug"": ""ריקי_שלח""}]",list_table,1,אסתי זקהיים,אסתי_זקהיים
אילוף_הגוררת,אילוף הגוררת,2014,תיעודי,"[{""name"": ""ריקי שלח"", ""slug"": ""ריקי_שלח""}]",list_table,2,יאנה יוסף,יאנה_יוסף
